customer_reference_id,item_purchased,purchase_amount,date_purchase,review_rating,payment_method,item_purchased_encoded,payment_method_encoded,purchase_month,purchase_weekday,purchase_day,avg_spend_per_customer
4051,Flannel Shirt,20.0,2023-04-02,1.2,Cash,10,0,4,6,2,101.75
4106,Tank Top,111.0,2022-11-16,3.8,Cash,42,0,11,2,16,111.06
4122,Blazer,170.0,2023-06-06,4.6,Cash,2,0,6,1,6,105.42
4074,Onesie,116.0,2023-09-22,1.7,Credit Card,22,1,9,4,22,99.89
3978,Tie,112.0,2023-02-01,2.3,Cash,43,0,2,2,1,130.17
4077,Trousers,167.0,2022-12-26,1.8,Cash,45,0,12,0,26,128.89
4055,Cardigan,110.0,2023-02-16,2.4,Cash,7,0,2,3,16,315.0
4065,Shorts,176.0,2023-03-31,4.4,Credit Card,32,1,3,4,31,113.95
4109,Pants,26.0,2023-04-16,2.8,Credit Card,25,1,4,6,16,629.89
4022,Sweater,121.0,2023-01-08,4.6,Cash,39,0,1,6,8,115.6
3975,Backpack,71.0,2023-02-09,1.6,Cash,0,0,2,3,9,90.5
3972,Tunic,126.0,2022-11-08,3.8,Credit Card,46,1,11,1,8,274.33
4042,Trench Coat,199.0,2023-04-01,3.8,Cash,44,0,4,5,1,111.32
4017,Coat,54.0,2023-06-19,1.4,Cash,8,0,6,0,19,238.5
4047,Vest,189.0,2023-03-27,2.7,Credit Card,48,1,3,0,27,113.0
4110,Umbrella,98.0,2023-07-07,4.8,Cash,47,0,7,4,7,219.05
3968,Overalls,194.0,2022-11-11,2.6,Credit Card,23,1,11,4,11,97.95
3958,Sun Hat,105.0,2022-11-19,4.6,Credit Card,37,1,11,5,19,75.62
4086,Sandals,78.0,2023-05-21,3.3,Credit Card,30,1,5,6,21,102.83
4115,Sunglasses,40.0,2023-02-12,2.8,Cash,38,0,2,6,12,242.44
4054,Trench Coat,17.0,2023-02-17,2.5,Cash,44,0,2,4,17,389.5
4034,Blazer,119.0,2023-08-15,1.3,Credit Card,2,1,8,1,15,117.75
4058,Romper,26.0,2023-04-20,1.7,Credit Card,29,1,4,3,20,94.6
4051,Gloves,157.0,2023-09-09,3.2,Credit Card,12,1,9,5,9,101.75
3990,Belt,137.0,2023-04-07,1.6,Credit Card,1,1,4,4,7,106.69
4100,Coat,102.0,2023-02-06,3.8,Cash,8,0,2,0,6,118.57
4002,Flannel Shirt,75.0,2022-11-30,1.5,Cash,10,0,11,2,30,287.27
4023,Pajamas,156.0,2023-04-23,3.3,Credit Card,24,1,4,6,23,114.76
4085,Poncho,140.0,2023-08-29,1.5,Cash,27,0,8,1,29,95.08
4043,Vest,13.0,2023-06-01,1.8,Credit Card,48,1,6,3,1,126.6
4076,Flip-Flops,130.0,2022-10-03,2.9,Credit Card,11,1,10,0,3,80.7
4038,Vest,19.0,2022-10-07,4.2,Cash,48,0,10,4,7,90.5
4092,Hat,192.0,2023-07-29,1.5,Cash,14,0,7,5,29,127.43
4067,Poncho,117.0,2023-02-04,4.4,Credit Card,27,1,2,5,4,326.4
4023,Loafers,194.0,2023-03-10,4.9,Credit Card,21,1,3,4,10,114.76
3986,Jacket,29.0,2023-03-14,2.0,Cash,16,0,3,1,14,328.22
4037,Tank Top,40.0,2023-03-10,4.4,Credit Card,42,1,3,4,10,125.0
3968,Overalls,23.0,2022-12-01,1.9,Cash,23,0,12,3,1,97.95
4084,Leggings,21.0,2023-02-20,4.5,Cash,20,0,2,0,20,105.1
4028,Backpack,27.0,2022-10-11,1.1,Credit Card,0,1,10,1,11,80.44
4049,Backpack,82.0,2023-02-06,4.7,Credit Card,0,1,2,0,6,93.67
4067,Vest,89.0,2023-08-07,3.4,Cash,48,0,8,0,7,326.4
4029,Pajamas,151.0,2023-10-01,4.0,Cash,24,0,10,6,1,84.4
4024,Coat,104.0,2023-07-08,3.5,Credit Card,8,1,7,5,8,98.21
4113,Sweater,154.0,2022-12-17,4.6,Cash,39,0,12,5,17,119.31
4024,Swimsuit,199.0,2023-01-01,4.0,Cash,40,0,1,6,1,98.21
4089,Backpack,128.0,2022-11-12,3.4,Credit Card,0,1,11,5,12,113.9
4037,Belt,136.0,2023-07-05,4.1,Cash,1,0,7,2,5,125.0
4068,Socks,60.0,2022-10-14,1.1,Credit Card,36,1,10,4,14,95.41
3995,Jacket,16.0,2023-04-15,2.5,Credit Card,16,1,4,5,15,101.88
4099,Swimsuit,98.0,2023-04-21,2.9,Credit Card,40,1,4,4,21,375.12
4119,Loafers,187.0,2022-12-23,4.7,Credit Card,21,1,12,4,23,104.38
4069,Jumpsuit,95.0,2022-10-22,3.1,Cash,18,0,10,5,22,68.14
4005,Jeans,198.0,2023-06-22,3.0,Credit Card,17,1,6,3,22,112.33
3995,Boots,36.0,2023-04-10,4.5,Credit Card,4,1,4,0,10,101.88
3970,Cardigan,70.0,2023-07-07,3.8,Credit Card,7,1,7,4,7,119.56
4015,Coat,25.0,2023-07-12,3.4,Credit Card,8,1,7,2,12,104.57
4003,Polo Shirt,46.0,2023-04-24,3.3,Credit Card,26,1,4,0,24,117.21
3966,Skirt,33.0,2023-09-17,1.4,Credit Card,33,1,9,6,17,121.55
4023,Scarf,143.0,2023-08-19,3.5,Credit Card,31,1,8,5,19,114.76
3998,Loafers,105.0,2023-09-22,2.1,Cash,21,0,9,4,22,123.71
4076,T-shirt,31.0,2022-10-12,2.2,Cash,41,0,10,2,12,80.7
4068,Tunic,139.0,2023-09-04,2.3,Credit Card,46,1,9,0,4,95.41
4083,Socks,29.0,2023-07-02,2.4,Credit Card,36,1,7,6,2,272.13
3967,Sun Hat,25.0,2023-07-05,4.3,Cash,37,0,7,2,5,108.39
4070,Socks,43.0,2022-10-08,2.6,Cash,36,0,10,5,8,262.78
4048,Handbag,76.0,2022-12-18,2.7,Cash,13,0,12,6,18,113.87
4100,Dress,110.0,2023-04-20,4.1,Cash,9,0,4,3,20,118.57
4081,Boots,198.0,2023-03-15,1.6,Cash,4,0,3,2,15,106.95
4074,Sneakers,125.0,2022-12-21,2.2,Credit Card,35,1,12,2,21,99.89
4083,Hoodie,29.0,2023-08-09,2.4,Credit Card,15,1,8,2,9,272.13
3985,Sunglasses,44.0,2023-09-24,2.3,Credit Card,38,1,9,6,24,104.89
3994,Sunglasses,159.0,2023-03-24,3.3,Cash,38,0,3,4,24,112.16
3980,Onesie,90.0,2023-02-23,4.2,Cash,22,0,2,3,23,250.75
4009,Dress,147.0,2023-09-21,1.7,Cash,9,0,9,3,21,75.8
4029,Sweater,63.0,2023-05-13,3.0,Cash,39,0,5,5,13,84.4
4003,Leggings,128.0,2023-09-30,2.9,Credit Card,20,1,9,5,30,117.21
4000,Hoodie,40.0,2023-08-05,3.3,Credit Card,15,1,8,5,5,83.94
4026,T-shirt,87.0,2023-01-14,2.0,Cash,41,0,1,5,14,98.93
4101,Raincoat,188.0,2023-01-31,4.3,Credit Card,28,1,1,1,31,122.29
4106,Tunic,65.0,2023-03-26,1.0,Cash,46,0,3,6,26,111.06
4011,Cardigan,93.0,2023-05-03,4.7,Cash,7,0,5,2,3,94.75
3958,Trench Coat,101.0,2023-01-12,3.3,Credit Card,44,1,1,3,12,75.62
4091,Socks,22.0,2022-10-30,3.3,Cash,36,0,10,6,30,117.92
4103,Leggings,76.0,2023-01-07,1.2,Cash,20,0,1,5,7,100.53
4003,Tunic,54.0,2023-08-07,4.9,Cash,46,0,8,0,7,117.21
3976,Camisole,125.0,2023-03-04,1.5,Cash,6,0,3,5,4,389.67
4020,Raincoat,150.0,2023-02-13,2.4,Cash,28,0,2,0,13,128.08
4084,Blouse,128.0,2022-10-12,1.2,Cash,3,0,10,2,12,105.1
4041,Umbrella,41.0,2023-06-18,2.1,Cash,47,0,6,6,18,71.67
4029,Trousers,66.0,2023-05-11,1.8,Credit Card,45,1,5,3,11,84.4
4052,Trench Coat,175.0,2023-06-17,3.5,Credit Card,44,1,6,5,17,112.89
3984,Trench Coat,29.0,2023-07-14,3.5,Cash,44,0,7,4,14,451.93
3964,Jeans,123.0,2023-08-03,3.2,Credit Card,17,1,8,3,3,115.93
3977,Slippers,33.0,2022-12-27,1.9,Credit Card,34,1,12,1,27,73.21
4074,Pajamas,94.0,2022-10-23,4.3,Credit Card,24,1,10,6,23,99.89
4073,Slippers,22.0,2022-12-01,1.4,Cash,34,0,12,3,1,110.26
4025,Cardigan,195.0,2023-09-25,2.9,Credit Card,7,1,9,0,25,129.0
3958,Pants,119.0,2022-11-18,1.9,Credit Card,25,1,11,4,18,75.62
3968,Overalls,57.0,2023-09-21,1.9,Credit Card,23,1,9,3,21,97.95
4116,Hoodie,124.0,2023-08-20,2.0,Credit Card,15,1,8,6,20,111.75
4072,Handbag,18.0,2023-02-23,3.3,Cash,13,0,2,3,23,111.31
4040,Hoodie,167.0,2023-01-23,2.5,Cash,15,0,1,0,23,383.47
4102,Romper,85.0,2022-11-11,1.4,Credit Card,29,1,11,4,11,216.11
4011,Scarf,32.0,2023-01-12,2.8,Cash,31,0,1,3,12,94.75
3969,Umbrella,45.0,2023-09-15,2.5,Cash,47,0,9,4,15,88.09
4121,Backpack,174.0,2022-12-15,2.5,Credit Card,0,1,12,3,15,124.38
4029,Pants,144.0,2023-04-19,2.1,Cash,25,0,4,2,19,84.4
4039,Jumpsuit,149.0,2023-04-13,3.0,Cash,18,0,4,3,13,109.3
3971,Romper,107.0,2022-11-22,3.1,Credit Card,29,1,11,1,22,101.82
3975,Coat,101.0,2022-11-20,3.0,Credit Card,8,1,11,6,20,90.5
4097,Trench Coat,134.0,2023-03-22,4.4,Credit Card,44,1,3,2,22,490.75
4111,Flannel Shirt,154.0,2023-07-04,2.5,Credit Card,10,1,7,1,4,106.41
4054,Camisole,109.0,2023-02-20,3.4,Credit Card,6,1,2,0,20,389.5
3980,Loafers,16.0,2023-07-12,2.5,Credit Card,21,1,7,2,12,250.75
4059,Backpack,66.0,2023-03-24,1.8,Credit Card,0,1,3,4,24,97.87
4002,Jumpsuit,81.0,2022-10-26,2.2,Cash,18,0,10,2,26,287.27
4059,Bowtie,145.0,2022-12-24,1.1,Credit Card,5,1,12,5,24,97.87
3979,Blouse,159.0,2023-04-24,2.0,Credit Card,3,1,4,0,24,111.67
3962,Trousers,50.0,2023-02-02,2.8,Credit Card,45,1,2,3,2,128.5
3998,Swimsuit,78.0,2023-09-03,2.5,Credit Card,40,1,9,6,3,123.71
4056,Flip-Flops,198.0,2022-12-02,3.9,Cash,11,0,12,4,2,101.13
4029,Dress,66.0,2023-08-02,1.9,Credit Card,9,1,8,2,2,84.4
4122,Romper,109.0,2023-09-02,5.0,Cash,29,0,9,5,2,105.42
3996,Jumpsuit,54.0,2023-04-26,1.7,Credit Card,18,1,4,2,26,101.5
4033,Pajamas,198.0,2023-03-02,4.2,Credit Card,24,1,3,3,2,127.31
4082,Boots,161.0,2023-05-22,4.9,Credit Card,4,1,5,0,22,124.9
4111,Loafers,154.0,2022-12-22,1.4,Credit Card,21,1,12,3,22,106.41
3990,Jacket,136.0,2022-12-16,1.2,Cash,16,0,12,4,16,106.69
3981,Sunglasses,33.0,2023-03-11,2.8,Cash,38,0,3,5,11,392.0
4088,Kimono,15.0,2023-08-05,4.7,Credit Card,19,1,8,5,5,108.27
4008,Skirt,10.0,2023-05-30,2.2,Credit Card,33,1,5,1,30,98.45
4082,T-shirt,167.0,2023-09-14,1.9,Cash,41,0,9,3,14,124.9
4078,Blazer,92.0,2023-06-03,4.1,Credit Card,2,1,6,5,3,115.24
4110,Kimono,46.0,2023-10-01,4.6,Cash,19,0,10,6,1,219.05
4065,Skirt,144.0,2023-02-21,4.2,Cash,33,0,2,1,21,113.95
3980,Overalls,28.0,2023-03-02,3.9,Cash,23,0,3,3,2,250.75
4051,Coat,35.0,2023-09-24,4.3,Cash,8,0,9,6,24,101.75
4114,Cardigan,92.0,2022-10-31,1.5,Cash,7,0,10,0,31,89.93
4118,Sneakers,173.0,2023-09-14,2.0,Credit Card,35,1,9,3,14,97.59
3980,Swimsuit,191.0,2023-08-25,4.1,Cash,40,0,8,4,25,250.75
3967,Raincoat,187.0,2023-01-10,1.1,Credit Card,28,1,1,1,10,108.39
4088,Hoodie,167.0,2022-11-11,1.2,Credit Card,15,1,11,4,11,108.27
4044,Jacket,67.0,2023-05-17,1.2,Cash,16,0,5,2,17,485.83
4075,Hat,54.0,2022-11-03,1.5,Cash,14,0,11,3,3,307.26
4014,Romper,197.0,2023-02-27,4.3,Credit Card,29,1,2,0,27,71.2
4122,Jumpsuit,42.0,2023-04-19,2.1,Cash,18,0,4,2,19,105.42
4091,Onesie,156.0,2023-07-22,4.0,Credit Card,22,1,7,5,22,117.92
4091,Bowtie,166.0,2023-07-24,4.2,Credit Card,5,1,7,0,24,117.92
3978,Backpack,154.0,2023-02-18,2.6,Credit Card,0,1,2,5,18,130.17
4076,Shorts,94.0,2023-06-07,4.8,Cash,32,0,6,2,7,80.7
4068,Sunglasses,70.0,2023-04-18,2.4,Credit Card,38,1,4,1,18,95.41
3977,Kimono,91.0,2023-04-28,3.9,Credit Card,19,1,4,4,28,73.21
4033,Swimsuit,32.0,2023-04-28,2.6,Credit Card,40,1,4,4,28,127.31
3995,Cardigan,181.0,2023-01-02,3.0,Credit Card,7,1,1,0,2,101.88
3989,Vest,95.0,2023-02-06,1.8,Credit Card,48,1,2,0,6,100.5
4033,Tie,77.0,2023-03-18,2.5,Credit Card,43,1,3,5,18,127.31
4020,Flip-Flops,187.0,2023-09-26,3.4,Credit Card,11,1,9,1,26,128.08
4066,Blouse,37.0,2023-04-12,2.3,Credit Card,3,1,4,2,12,107.6
4032,Bowtie,22.0,2022-10-03,1.1,Credit Card,5,1,10,0,3,93.29
4102,Swimsuit,197.0,2023-04-06,3.6,Cash,40,0,4,3,6,216.11
3969,Trench Coat,52.0,2023-01-28,4.5,Credit Card,44,1,1,5,28,88.09
4098,Flip-Flops,136.0,2022-10-08,4.0,Cash,11,0,10,5,8,87.07
3976,Leggings,99.0,2022-12-11,2.2,Credit Card,20,1,12,6,11,389.67
3968,Swimsuit,35.0,2023-04-16,1.1,Cash,40,0,4,6,16,97.95
4088,Hoodie,157.0,2022-11-08,2.8,Cash,15,0,11,1,8,108.27
3984,Umbrella,185.0,2023-07-02,2.9,Credit Card,47,1,7,6,2,451.93
4087,Tie,125.0,2023-03-05,4.5,Cash,43,0,3,6,5,114.33
4075,Umbrella,36.0,2023-06-07,2.2,Credit Card,47,1,6,2,7,307.26
4047,Backpack,197.0,2022-10-05,2.7,Cash,0,0,10,2,5,113.0
4106,Poncho,33.0,2023-04-18,2.9,Credit Card,27,1,4,1,18,111.06
3977,Boots,167.0,2023-06-23,4.5,Credit Card,4,1,6,4,23,73.21
4085,Tank Top,190.0,2023-04-25,2.4,Cash,42,0,4,1,25,95.08
3986,T-shirt,52.0,2023-03-20,5.0,Credit Card,41,1,3,0,20,328.22
4075,Pants,121.0,2022-10-28,3.8,Credit Card,25,1,10,4,28,307.26
3968,Coat,151.0,2023-04-22,4.2,Credit Card,8,1,4,5,22,97.95
3978,Sunglasses,196.0,2023-04-22,3.5,Cash,38,0,4,5,22,130.17
4063,Vest,179.0,2023-02-01,1.2,Credit Card,48,1,2,2,1,98.41
4033,Jacket,70.0,2023-05-12,1.5,Cash,16,0,5,4,12,127.31
4107,Pajamas,150.0,2023-04-09,1.1,Credit Card,24,1,4,6,9,118.41
4073,Overalls,49.0,2022-10-24,3.9,Cash,23,0,10,0,24,110.26
4044,Overalls,170.0,2022-11-15,3.9,Credit Card,23,1,11,1,15,485.83
4004,Overalls,61.0,2023-08-29,1.6,Credit Card,23,1,8,1,29,104.0
4004,Polo Shirt,173.0,2023-05-09,2.6,Cash,26,0,5,1,9,104.0
4111,Skirt,39.0,2022-10-06,4.8,Cash,33,0,10,3,6,106.41
4023,Hoodie,111.0,2023-08-17,3.3,Cash,15,0,8,3,17,114.76
3984,Hat,179.0,2023-07-08,4.3,Credit Card,14,1,7,5,8,451.93
4068,Camisole,174.0,2023-07-29,3.2,Cash,6,0,7,5,29,95.41
4093,Skirt,57.0,2022-12-02,4.7,Credit Card,33,1,12,4,2,100.29
3986,Socks,77.0,2022-10-24,1.3,Credit Card,36,1,10,0,24,328.22
3960,Vest,78.0,2023-08-01,4.9,Cash,48,0,8,1,1,97.08
4000,Trousers,48.0,2022-12-01,3.0,Credit Card,45,1,12,3,1,83.94
4060,Trousers,148.0,2023-01-31,4.9,Credit Card,45,1,1,1,31,296.06
4111,Loafers,160.0,2023-08-25,4.8,Cash,21,0,8,4,25,106.41
4081,Kimono,25.0,2022-10-16,3.2,Cash,19,0,10,6,16,106.95
4034,Scarf,143.0,2022-12-14,4.3,Credit Card,31,1,12,2,14,117.75
4115,Tank Top,147.0,2023-04-06,3.7,Cash,42,0,4,3,6,242.44
4114,Poncho,131.0,2022-12-10,3.7,Cash,27,0,12,5,10,89.93
4049,Onesie,70.0,2022-10-13,3.4,Credit Card,22,1,10,3,13,93.67
4058,Shorts,30.0,2023-08-09,4.2,Credit Card,32,1,8,2,9,94.6
4034,Sneakers,192.0,2023-02-13,2.0,Cash,35,0,2,0,13,117.75
3989,Dress,142.0,2022-12-21,4.8,Cash,9,0,12,2,21,100.5
3991,Polo Shirt,183.0,2023-09-19,4.9,Credit Card,26,1,9,1,19,118.5
3960,Pants,47.0,2023-01-12,1.2,Cash,25,0,1,3,12,97.08
3985,Pants,54.0,2023-04-09,4.3,Cash,25,0,4,6,9,104.89
3961,Handbag,52.0,2023-07-20,4.4,Credit Card,13,1,7,3,20,106.13
4005,Scarf,59.0,2023-05-29,4.8,Cash,31,0,5,0,29,112.33
4080,Dress,170.0,2023-04-07,2.5,Credit Card,9,1,4,4,7,345.67
4018,Jumpsuit,91.0,2022-11-28,1.3,Cash,18,0,11,0,28,88.69
4068,Pajamas,27.0,2023-07-23,2.9,Cash,24,0,7,6,23,95.41
4094,Swimsuit,151.0,2023-01-05,4.6,Cash,40,0,1,3,5,111.13
4005,Belt,80.0,2023-04-20,4.3,Cash,1,0,4,3,20,112.33
3979,Onesie,13.0,2022-10-23,2.9,Cash,22,0,10,6,23,111.67
4075,Sweater,117.0,2023-08-17,1.5,Cash,39,0,8,3,17,307.26
4065,Tunic,159.0,2022-10-24,2.6,Cash,46,0,10,0,24,113.95
3962,Umbrella,35.0,2022-12-09,2.1,Credit Card,47,1,12,4,9,128.5
3986,Belt,154.0,2023-05-27,1.7,Cash,1,0,5,5,27,328.22
3999,Sneakers,83.0,2023-03-29,2.3,Cash,35,0,3,2,29,93.65
3996,Sandals,98.0,2023-06-11,1.3,Credit Card,30,1,6,6,11,101.5
4081,Hat,134.0,2023-09-05,1.0,Cash,14,0,9,1,5,106.95
4077,Hoodie,131.0,2023-03-15,3.0,Cash,15,0,3,2,15,128.89
4072,Jacket,46.0,2023-02-18,4.2,Cash,16,0,2,5,18,111.31
4106,Sneakers,184.0,2023-08-20,5.0,Credit Card,35,1,8,6,20,111.06
4008,Hoodie,94.0,2022-12-11,1.5,Cash,15,0,12,6,11,98.45
4032,Blazer,22.0,2022-10-24,2.5,Credit Card,2,1,10,0,24,93.29
4102,Romper,78.0,2023-03-14,4.3,Cash,29,0,3,1,14,216.11
4057,Bowtie,15.0,2023-02-25,3.3,Cash,5,0,2,5,25,96.13
4042,Flannel Shirt,135.0,2023-08-07,2.3,Credit Card,10,1,8,0,7,111.32
4118,Sandals,44.0,2023-02-25,4.3,Credit Card,30,1,2,5,25,97.59
4067,Hat,200.0,2023-03-19,1.7,Cash,14,0,3,6,19,326.4
4063,Sweater,92.0,2023-01-25,5.0,Credit Card,39,1,1,2,25,98.41
4083,Hoodie,116.0,2023-06-22,3.4,Credit Card,15,1,6,3,22,272.13
4105,Belt,32.0,2022-11-17,3.1,Credit Card,1,1,11,3,17,83.22
4031,Blazer,142.0,2022-10-10,2.0,Credit Card,2,1,10,0,10,132.19
3966,Coat,24.0,2023-08-20,3.8,Cash,8,0,8,6,20,121.55
4108,Onesie,155.0,2023-04-19,4.2,Credit Card,22,1,4,2,19,379.33
4016,Coat,24.0,2023-03-30,4.2,Cash,8,0,3,3,30,85.77
3972,Tank Top,126.0,2023-06-30,4.9,Cash,42,0,6,4,30,274.33
3961,Raincoat,60.0,2023-02-24,1.6,Credit Card,28,1,2,4,24,106.13
4065,Tank Top,128.0,2023-02-23,1.3,Credit Card,42,1,2,3,23,113.95
4104,Sunglasses,172.0,2023-03-20,1.5,Credit Card,38,1,3,0,20,123.0
4037,Pajamas,184.0,2023-04-23,2.8,Credit Card,24,1,4,6,23,125.0
3973,Sun Hat,162.0,2022-12-21,3.8,Cash,37,0,12,2,21,206.25
4025,Loafers,131.0,2022-12-26,3.9,Cash,21,0,12,0,26,129.0
4122,Socks,99.0,2023-08-03,1.5,Cash,36,0,8,3,3,105.42
4063,Jacket,76.0,2023-09-18,4.8,Credit Card,16,1,9,0,18,98.41
4078,Camisole,186.0,2023-04-09,3.4,Cash,6,0,4,6,9,115.24
4071,Wallet,62.0,2022-10-28,2.0,Credit Card,49,1,10,4,28,128.36
4068,Camisole,114.0,2023-03-12,3.0,Credit Card,6,1,3,6,12,95.41
3962,Poncho,184.0,2023-09-25,2.6,Cash,27,0,9,0,25,128.5
4030,Camisole,175.0,2023-04-14,2.3,Credit Card,6,1,4,4,14,112.36
4077,T-shirt,67.0,2023-01-30,4.7,Credit Card,41,1,1,0,30,128.89
4045,Pants,88.0,2023-04-29,3.8,Credit Card,25,1,4,5,29,107.46
4016,Pants,118.0,2023-05-05,4.8,Cash,25,0,5,4,5,85.77
4086,Kimono,99.0,2022-12-12,2.9,Cash,19,0,12,0,12,102.83
4013,Leggings,65.0,2023-03-09,1.6,Cash,20,0,3,3,9,88.93
4107,Shorts,183.0,2023-07-06,2.0,Credit Card,32,1,7,3,6,118.41
4043,Umbrella,169.0,2023-05-06,4.8,Cash,47,0,5,5,6,126.6
4111,Tie,36.0,2022-10-17,3.9,Credit Card,43,1,10,0,17,106.41
3990,Flannel Shirt,105.0,2022-10-07,3.8,Cash,10,0,10,4,7,106.69
4032,Camisole,162.0,2023-03-02,2.5,Cash,6,0,3,3,2,93.29
4063,Bowtie,133.0,2023-08-25,4.3,Credit Card,5,1,8,4,25,98.41
4077,Handbag,173.0,2023-05-05,3.6,Credit Card,13,1,5,4,5,128.89
3998,Bowtie,80.0,2023-04-27,3.0,Cash,5,0,4,3,27,123.71
4116,Handbag,192.0,2022-10-10,4.6,Cash,13,0,10,0,10,111.75
4010,Slippers,176.0,2022-12-08,3.4,Cash,34,0,12,3,8,124.33
4029,Skirt,48.0,2023-01-10,2.7,Cash,33,0,1,1,10,84.4
3979,Dress,71.0,2023-03-31,4.2,Credit Card,9,1,3,4,31,111.67
4080,Scarf,163.0,2022-11-03,3.9,Cash,31,0,11,3,3,345.67
3990,Poncho,91.0,2023-04-07,3.2,Credit Card,27,1,4,4,7,106.69
4001,Socks,194.0,2023-06-17,1.2,Credit Card,36,1,6,5,17,258.11
3997,Tank Top,85.0,2022-10-15,4.2,Credit Card,42,1,10,5,15,317.25
4112,Polo Shirt,117.0,2022-11-07,4.5,Cash,26,0,11,0,7,123.2
4082,Jumpsuit,198.0,2023-04-11,4.7,Credit Card,18,1,4,1,11,124.9
4063,Loafers,156.0,2023-09-15,3.4,Credit Card,21,1,9,4,15,98.41
4083,Pajamas,97.0,2022-10-04,2.2,Credit Card,24,1,10,1,4,272.13
4034,Scarf,66.0,2022-11-05,1.2,Cash,31,0,11,5,5,117.75
4017,Raincoat,173.0,2023-05-15,4.6,Cash,28,0,5,0,15,238.5
4010,Scarf,181.0,2023-01-27,2.1,Credit Card,31,1,1,4,27,124.33
4099,Socks,86.0,2023-09-14,1.2,Credit Card,36,1,9,3,14,375.12
3969,Umbrella,178.0,2023-08-23,2.8,Credit Card,47,1,8,2,23,88.09
3961,Sunglasses,56.0,2022-11-17,2.7,Cash,38,0,11,3,17,106.13
4048,T-shirt,130.0,2023-05-06,4.2,Cash,41,0,5,5,6,113.87
4048,Swimsuit,153.0,2022-11-19,2.7,Cash,40,0,11,5,19,113.87
3997,Jeans,56.0,2023-03-12,4.8,Credit Card,17,1,3,6,12,317.25
4001,Blazer,95.0,2023-05-06,3.6,Credit Card,2,1,5,5,6,258.11
4085,Blazer,66.0,2022-10-29,3.4,Cash,2,0,10,5,29,95.08
3973,Shorts,117.0,2023-06-28,1.9,Cash,32,0,6,2,28,206.25
4043,Tank Top,94.0,2023-05-15,2.2,Cash,42,0,5,0,15,126.6
4067,Kimono,159.0,2023-07-21,1.9,Cash,19,0,7,4,21,326.4
3986,Backpack,40.0,2022-11-02,3.2,Cash,0,0,11,2,2,328.22
4115,Overalls,172.0,2023-04-11,3.2,Cash,23,0,4,1,11,242.44
4015,Tie,168.0,2022-12-07,3.7,Credit Card,43,1,12,2,7,104.57
4100,Raincoat,138.0,2023-02-09,4.8,Credit Card,28,1,2,3,9,118.57
4081,Polo Shirt,145.0,2022-11-09,4.0,Credit Card,26,1,11,2,9,106.95
4023,Belt,23.0,2023-01-17,3.6,Credit Card,1,1,1,1,17,114.76
4044,Flannel Shirt,48.0,2023-02-04,2.7,Credit Card,10,1,2,5,4,485.83
3968,Trousers,114.0,2023-03-18,1.4,Cash,45,0,3,5,18,97.95
4099,Shorts,127.0,2023-03-08,2.2,Cash,32,0,3,2,8,375.12
4088,Belt,134.0,2023-02-14,4.5,Cash,1,0,2,1,14,108.27
4111,Swimsuit,55.0,2022-10-30,1.0,Cash,40,0,10,6,30,106.41
3983,Hat,24.0,2023-09-30,4.1,Credit Card,14,1,9,5,30,96.92
4069,Loafers,53.0,2023-02-14,1.5,Credit Card,21,1,2,1,14,68.14
4074,Coat,50.0,2023-04-07,1.5,Credit Card,8,1,4,4,7,99.89
3985,Polo Shirt,32.0,2023-01-19,4.1,Credit Card,26,1,1,3,19,104.89
4113,Pajamas,119.0,2023-09-15,2.1,Credit Card,24,1,9,4,15,119.31
3983,Wallet,19.0,2023-09-22,2.4,Cash,49,0,9,4,22,96.92
4100,Tank Top,197.0,2023-05-29,1.8,Cash,42,0,5,0,29,118.57
3967,Umbrella,13.0,2023-07-27,3.9,Credit Card,47,1,7,3,27,108.39
4086,Belt,145.0,2022-10-29,3.5,Cash,1,0,10,5,29,102.83
3999,Cardigan,170.0,2023-05-25,1.6,Cash,7,0,5,3,25,93.65
4118,Tank Top,67.0,2022-12-04,3.1,Cash,42,0,12,6,4,97.59
3987,Flip-Flops,98.0,2023-07-22,1.8,Cash,11,0,7,5,22,112.31
4009,Skirt,36.0,2022-11-11,4.0,Cash,33,0,11,4,11,75.8
4049,Hoodie,160.0,2023-08-27,2.4,Cash,15,0,8,6,27,93.67
3997,Skirt,26.0,2023-06-27,4.0,Cash,33,0,6,1,27,317.25
4031,Hoodie,86.0,2023-08-24,3.0,Cash,15,0,8,3,24,132.19
4070,Backpack,126.0,2023-07-23,1.8,Credit Card,0,1,7,6,23,262.78
4086,Jeans,162.0,2023-07-01,3.5,Cash,17,0,7,5,1,102.83
4084,Flip-Flops,121.0,2023-04-23,4.0,Cash,11,0,4,6,23,105.1
3996,Skirt,135.0,2023-03-04,1.9,Credit Card,33,1,3,5,4,101.5
4122,Kimono,58.0,2023-04-27,4.7,Credit Card,19,1,4,3,27,105.42
4042,Tunic,113.0,2023-01-19,3.6,Cash,46,0,1,3,19,111.32
3988,Polo Shirt,43.0,2023-03-20,1.0,Cash,26,0,3,0,20,115.53
4008,Skirt,15.0,2023-04-18,5.0,Credit Card,33,1,4,1,18,98.45
4069,Handbag,53.0,2022-12-04,3.6,Credit Card,13,1,12,6,4,68.14
3958,Trench Coat,19.0,2023-01-30,4.4,Cash,44,0,1,0,30,75.62
